p1,p2,p3,p4,p5,counts,norm_counts
2976885,4808793.0,3607105.0,3309829.0,,2,3.976064094153198e-05
4826987,1446874.0,3309829.0,,,2,3.976064094153198e-05
4476883,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4105367,1446874.0,3309829.0,,,2,3.976064094153198e-05
4790727,829154.0,3309829.0,,,2,3.976064094153198e-05
4864769,3046679.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4931313,3309829.0,,,,2,3.976064094153198e-05
2883322,4639377.0,3694607.0,4808255.0,1446874.0,2,3.976064094153198e-05
3068012,1446874.0,3309829.0,,,2,3.976064094153198e-05
2704840,1140745.0,3309829.0,,,2,3.976064094153198e-05
1780883,400790.0,3309829.0,,,2,3.976064094153198e-05
4057042,3202180.0,3309829.0,,,2,3.976064094153198e-05
4666479,3712064.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2325458,3309829.0,,,,2,3.976064094153198e-05
2322593,4648145.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4650032,2773999.0,3309829.0,,,2,3.976064094153198e-05
514131,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4792891,3309829.0,,,,2,3.976064094153198e-05
4801910,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
389077,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
64530,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1066414,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4935558,4626724.0,4808255.0,1446874.0,,2,3.976064094153198e-05
637581,4936402.0,,,,2,3.976064094153198e-05
4652045,4013096.0,3067495.0,4808255.0,,2,3.976064094153198e-05
4645267,3369924.0,3309829.0,,,2,3.976064094153198e-05
702628,3309829.0,,,,2,3.976064094153198e-05
4186888,1446874.0,3309829.0,,,2,3.976064094153198e-05
4888281,4792330.0,4808793.0,3607105.0,3309829.0,2,3.976064094153198e-05
4639797,4668372.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3408812,4931313.0,2666155.0,3712065.0,1446874.0,2,3.976064094153198e-05
2732754,3869756.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4792047,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2365556,131580.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4640257,4676793.0,,,,2,3.976064094153198e-05
3902674,4666479.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
378535,3309829.0,,,,2,3.976064094153198e-05
370038,3309829.0,,,,2,3.976064094153198e-05
4536163,1446874.0,3309829.0,,,2,3.976064094153198e-05
4677496,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4833058,1212993.0,4802829.0,,,2,3.976064094153198e-05
4859077,1446874.0,3309829.0,,,2,3.976064094153198e-05
4627044,4639020.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
1818685,2853438.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2669259,4627117.0,3309829.0,,,2,3.976064094153198e-05
2878401,,,,,2,3.976064094153198e-05
3231346,4507582.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4919690,1446874.0,3309829.0,,,2,3.976064094153198e-05
4932720,3309829.0,,,,2,3.976064094153198e-05
2637736,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4546575,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1817798,4808793.0,3607105.0,3309829.0,,2,3.976064094153198e-05
1507246,658571.0,2635128.0,4808255.0,1446874.0,2,3.976064094153198e-05
1708095,1446874.0,3309829.0,,,2,3.976064094153198e-05
1640970,271607.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4931804,4808793.0,3607105.0,3309829.0,,2,3.976064094153198e-05
4931077,517393.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4632097,4926933.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4730811,1446874.0,3309829.0,,,2,3.976064094153198e-05
4625579,,,,,2,3.976064094153198e-05
112165,3309829.0,,,,2,3.976064094153198e-05
4657921,3309829.0,,,,2,3.976064094153198e-05
723563,2739261.0,3309829.0,,,2,3.976064094153198e-05
953464,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3607105,3309827.0,,,,2,3.976064094153198e-05
4928735,3309829.0,,,,2,3.976064094153198e-05
637171,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4628979,3309829.0,,,,2,3.976064094153198e-05
523361,,,,,2,3.976064094153198e-05
2718328,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3058082,1446874.0,3309829.0,,,2,3.976064094153198e-05
4387380,1169730.0,,,,2,3.976064094153198e-05
4757173,860635.0,3309829.0,,,2,3.976064094153198e-05
4841703,2853438.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2627294,1927296.0,2327105.0,3309829.0,,2,3.976064094153198e-05
3323798,3309829.0,,,,2,3.976064094153198e-05
4266904,4676793.0,,,,2,3.976064094153198e-05
578501,4652016.0,3175516.0,3309829.0,,2,3.976064094153198e-05
4466291,4666479.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
614216,3309829.0,,,,2,3.976064094153198e-05
19160,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2897927,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4404433,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
727229,4756576.0,1312387.0,3309829.0,,2,3.976064094153198e-05
4132547,1446874.0,3309829.0,,,2,3.976064094153198e-05
1960230,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4885946,1446874.0,3309829.0,,,2,3.976064094153198e-05
536402,4071476.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4905543,1446874.0,3309829.0,,,2,3.976064094153198e-05
3673888,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4798509,3309829.0,,,,2,3.976064094153198e-05
4833900,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2212087,4944298.0,4889473.0,4808255.0,1446874.0,2,3.976064094153198e-05
4872807,703001.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4842912,4666479.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
3308260,4676793.0,,,,2,3.976064094153198e-05
2756914,1446874.0,3309829.0,,,2,3.976064094153198e-05
4651240,1446874.0,3309829.0,,,2,3.976064094153198e-05
4647113,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4876632,3564739.0,2793697.0,4390069.0,3309829.0,2,3.976064094153198e-05
2670191,1446874.0,3309829.0,,,2,3.976064094153198e-05
2709944,2739199.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4666152,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4906980,3607105.0,3309829.0,,,2,3.976064094153198e-05
1853140,1446874.0,3309829.0,,,2,3.976064094153198e-05
1135105,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2297141,2090046.0,4861436.0,1446874.0,3309829.0,2,3.976064094153198e-05
2548414,506993.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
3117098,3607105.0,3309829.0,,,2,3.976064094153198e-05
251703,4390069.0,3309829.0,,,2,3.976064094153198e-05
4792342,1169730.0,,,,2,3.976064094153198e-05
4943417,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2669969,1446874.0,3309829.0,,,2,3.976064094153198e-05
4808256,1446874.0,1351164.0,3309829.0,,2,3.976064094153198e-05
4753367,3673227.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4797325,4911415.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4638649,3309829.0,,,,2,3.976064094153198e-05
4456868,1998713.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4726273,3309829.0,,,,2,3.976064094153198e-05
4912250,1271770.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
3424246,2540278.0,2751264.0,4808255.0,1446874.0,2,3.976064094153198e-05
4106426,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
591445,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4729897,4507582.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4656094,4627037.0,3309829.0,,,2,3.976064094153198e-05
518395,2340808.0,4855108.0,3131342.0,3309829.0,2,3.976064094153198e-05
1781092,4808779.0,520761.0,4808255.0,1446874.0,2,3.976064094153198e-05
1782752,1446874.0,3309829.0,,,2,3.976064094153198e-05
910861,1446874.0,3309829.0,,,2,3.976064094153198e-05
3791386,4676793.0,,,,2,3.976064094153198e-05
4672162,226390.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4657222,3309829.0,,,,2,3.976064094153198e-05
4531529,,,,,2,3.976064094153198e-05
4673173,3607105.0,3309829.0,,,2,3.976064094153198e-05
2107629,4808255.0,4808255.0,1446874.0,,2,3.976064094153198e-05
231621,2831555.0,4685549.0,4808255.0,,2,3.976064094153198e-05
1682138,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1173687,4096938.0,3309829.0,,,2,3.976064094153198e-05
694190,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4295455,924913.0,3684104.0,4808255.0,1446874.0,2,3.976064094153198e-05
3562947,3202180.0,3309829.0,,,2,3.976064094153198e-05
2942387,4355612.0,3607105.0,3309829.0,,2,3.976064094153198e-05
3078511,4629587.0,4676793.0,,,2,3.976064094153198e-05
4243354,3309829.0,,,,2,3.976064094153198e-05
4470973,4427451.0,3309829.0,,,2,3.976064094153198e-05
4630047,3309829.0,,,,2,3.976064094153198e-05
4825053,3309829.0,,,,2,3.976064094153198e-05
818121,4835542.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4670070,4738875.0,412912.0,4808255.0,1446874.0,2,3.976064094153198e-05
4749842,2431715.0,3309829.0,,,2,3.976064094153198e-05
1220187,1446874.0,3309829.0,,,2,3.976064094153198e-05
2484369,2073042.0,2450485.0,3712065.0,1446874.0,2,3.976064094153198e-05
4668988,3607105.0,3309829.0,,,2,3.976064094153198e-05
573788,3309829.0,,,,2,3.976064094153198e-05
344257,3841254.0,4808255.0,1446874.0,,2,3.976064094153198e-05
4422500,4626991.0,3309829.0,,,2,3.976064094153198e-05
2766716,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4803133,4790788.0,2327105.0,3309829.0,,2,3.976064094153198e-05
2028535,4860925.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2554061,3607105.0,3309829.0,,,2,3.976064094153198e-05
3055279,4371546.0,4797615.0,4808255.0,1446874.0,2,3.976064094153198e-05
4633759,3309829.0,,,,2,3.976064094153198e-05
4809026,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1092078,4843424.0,3309829.0,,,2,3.976064094153198e-05
2279652,4808793.0,3607105.0,3309829.0,,2,3.976064094153198e-05
4884433,4651209.0,2483577.0,3712065.0,1446874.0,2,3.976064094153198e-05
1672230,1446874.0,3309829.0,,,2,3.976064094153198e-05
676278,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3579829,4930824.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4678806,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
358210,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4906686,1446874.0,3309829.0,,,2,3.976064094153198e-05
4810196,3309829.0,,,,2,3.976064094153198e-05
3167515,26698.0,1169730.0,,,2,3.976064094153198e-05
2023874,4807503.0,3309829.0,,,2,3.976064094153198e-05
2059538,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
666776,1705729.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
556093,4071476.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4798230,4926933.0,1446874.0,3309829.0,,2,3.976064094153198e-05
476429,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
540916,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3285225,1446874.0,3309829.0,,,2,3.976064094153198e-05
384826,3309829.0,,,,2,3.976064094153198e-05
1780243,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1126465,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1340137,1271770.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
513804,637650.0,4808255.0,1446874.0,,2,3.976064094153198e-05
1286968,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2748300,2327105.0,3309829.0,,,2,3.976064094153198e-05
4919795,3309829.0,,,,2,3.976064094153198e-05
4670649,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
508012,3309829.0,,,,2,3.976064094153198e-05
1777294,1789715.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
2672203,3309829.0,,,,2,3.976064094153198e-05
4658514,3309829.0,,,,2,3.976064094153198e-05
4674682,2327105.0,3309829.0,,,2,3.976064094153198e-05
2751253,2327105.0,3309829.0,,,2,3.976064094153198e-05
4920147,1446874.0,3309829.0,,,2,3.976064094153198e-05
4836774,1446874.0,3309829.0,,,2,3.976064094153198e-05
2129965,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4096241,1570216.0,3309829.0,,,2,3.976064094153198e-05
3965948,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2279384,4477850.0,3309829.0,,,2,3.976064094153198e-05
1798977,4636542.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4898370,3309829.0,,,,2,3.976064094153198e-05
3808388,887648.0,3131342.0,3309829.0,,2,3.976064094153198e-05
396658,3309829.0,,,,2,3.976064094153198e-05
647920,3607105.0,3309829.0,,,2,3.976064094153198e-05
49658,4889473.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
2390239,4797163.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4312693,3309829.0,,,,2,3.976064094153198e-05
3455655,3309829.0,,,,2,3.976064094153198e-05
4267014,2327105.0,3309829.0,,,2,3.976064094153198e-05
4860503,3309829.0,,,,2,3.976064094153198e-05
4161009,3309829.0,,,,2,3.976064094153198e-05
4899741,3309829.0,,,,2,3.976064094153198e-05
4907731,3309829.0,,,,2,3.976064094153198e-05
1717354,1446874.0,3309829.0,,,2,3.976064094153198e-05
1641183,4677891.0,4730702.0,3309829.0,,2,3.976064094153198e-05
2935316,1446874.0,3309829.0,,,2,3.976064094153198e-05
4745352,4749842.0,2431715.0,3309829.0,,2,3.976064094153198e-05
1908768,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4806306,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1919789,3607105.0,3309829.0,,,2,3.976064094153198e-05
3583430,,,,,2,3.976064094153198e-05
4645561,3202180.0,3309829.0,,,2,3.976064094153198e-05
4810037,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4646775,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3539670,4505640.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2151746,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4633887,1446874.0,3309829.0,,,2,3.976064094153198e-05
468393,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4808255,1446878.0,3309829.0,,,2,3.976064094153198e-05
2823458,1793016.0,2726478.0,1446874.0,3309829.0,2,3.976064094153198e-05
4906591,351137.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4048875,965642.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4926327,1446874.0,3309829.0,,,2,3.976064094153198e-05
957264,2025921.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4920037,1446874.0,3309829.0,,,2,3.976064094153198e-05
2745467,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
407123,4915299.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
2662032,3488059.0,3309829.0,,,2,3.976064094153198e-05
3069635,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4906101,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
988458,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1792667,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1414647,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2094828,1446874.0,3309829.0,,,2,3.976064094153198e-05
4804703,3309829.0,,,,2,3.976064094153198e-05
1159882,4821653.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4940416,1446874.0,3309829.0,,,2,3.976064094153198e-05
4930974,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3223164,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2561075,525262.0,3309829.0,,,2,3.976064094153198e-05
4639496,4808793.0,3607105.0,3309829.0,,2,3.976064094153198e-05
4632085,4808793.0,3607105.0,3309829.0,,2,3.976064094153198e-05
4667660,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2487750,3309829.0,,,,2,3.976064094153198e-05
2925953,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4903891,2713747.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4632726,4071476.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
3259373,3309829.0,,,,2,3.976064094153198e-05
3104101,505692.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4887614,3309829.0,,,,2,3.976064094153198e-05
3059303,1446874.0,3309829.0,,,2,3.976064094153198e-05
944047,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4629848,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4886728,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4651520,4648728.0,112116.0,3309829.0,,2,3.976064094153198e-05
4632031,10894.0,2327105.0,3309829.0,,2,3.976064094153198e-05
1377167,3309829.0,,,,2,3.976064094153198e-05
3370144,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1800081,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4805576,4790788.0,2327105.0,3309829.0,,2,3.976064094153198e-05
4265636,4704104.0,1446874.0,4577072.0,3309829.0,2,3.976064094153198e-05
4939265,1446874.0,3309829.0,,,2,3.976064094153198e-05
1783987,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2459443,1446874.0,3309829.0,,,2,3.976064094153198e-05
4813566,4931313.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
2924681,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1116387,1812708.0,3309829.0,,,2,3.976064094153198e-05
4651180,1446874.0,3309829.0,,,2,3.976064094153198e-05
594616,796691.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
569850,4390069.0,3309829.0,,,2,3.976064094153198e-05
4630556,3309829.0,,,,2,3.976064094153198e-05
4374497,1781736.0,4808793.0,3607105.0,3309829.0,2,3.976064094153198e-05
2172405,1446874.0,3309829.0,,,2,3.976064094153198e-05
4859907,3588274.0,1169730.0,,,2,3.976064094153198e-05
1291767,3309829.0,,,,2,3.976064094153198e-05
1221172,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2356805,1169730.0,,,,2,3.976064094153198e-05
4203784,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2773618,3309829.0,,,,2,3.976064094153198e-05
3703224,3309829.0,,,,2,3.976064094153198e-05
2790508,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4111282,4390069.0,3309829.0,,,2,3.976064094153198e-05
1770996,4640743.0,4554563.0,4808255.0,1446874.0,2,3.976064094153198e-05
1738209,2363776.0,207846.0,3309829.0,,2,3.976064094153198e-05
4691363,4925734.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
3242759,4663634.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
2096154,1140745.0,3309829.0,,,2,3.976064094153198e-05
4498805,1169730.0,,,,2,3.976064094153198e-05
4795441,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4915496,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4651520,3309829.0,,,,2,3.976064094153198e-05
4674074,1169730.0,,,,2,3.976064094153198e-05
4468983,4513840.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
658721,1169730.0,,,,2,3.976064094153198e-05
2078684,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1596986,3309829.0,,,,2,3.976064094153198e-05
2700645,2327105.0,3309829.0,,,2,3.976064094153198e-05
4841204,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4382519,4627858.0,4929714.0,4808255.0,1446874.0,2,3.976064094153198e-05
520268,4798265.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4638528,1446874.0,3309829.0,,,2,3.976064094153198e-05
4138642,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4675750,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
918219,4776860.0,3309829.0,,,2,3.976064094153198e-05
2743539,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4646497,3309829.0,,,,2,3.976064094153198e-05
3699938,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3195264,4798075.0,4808793.0,3607105.0,3309829.0,2,3.976064094153198e-05
1816621,3309829.0,,,,2,3.976064094153198e-05
504171,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3604404,1446874.0,3309829.0,,,2,3.976064094153198e-05
1140744,3134485.0,3309829.0,,,2,3.976064094153198e-05
1788886,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1788914,1446874.0,3309829.0,,,2,3.976064094153198e-05
2986392,3641875.0,3309829.0,,,2,3.976064094153198e-05
4020405,4889472.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
1904204,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
518661,4865400.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4868184,4862960.0,4808793.0,3607105.0,3309829.0,2,3.976064094153198e-05
4456567,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1912139,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4073977,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1464981,1446874.0,3309829.0,,,2,3.976064094153198e-05
1113868,1446874.0,3309829.0,,,2,3.976064094153198e-05
1754350,4071476.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
595663,4634441.0,2734870.0,4808255.0,1446874.0,2,3.976064094153198e-05
1885208,1948566.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4627833,1390831.0,2654897.0,3309829.0,,2,3.976064094153198e-05
1743521,3309829.0,,,,2,3.976064094153198e-05
2055895,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4901719,4730702.0,3309829.0,,,2,3.976064094153198e-05
4485700,3309829.0,,,,2,3.976064094153198e-05
1021973,1446874.0,3309829.0,,,2,3.976064094153198e-05
4657753,3902318.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3811459,4629885.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
3203773,2672867.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4681388,4879195.0,2979810.0,3309829.0,,2,3.976064094153198e-05
1780070,323966.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
3675608,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4811216,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4634639,2327105.0,3309829.0,,,2,3.976064094153198e-05
757158,1446874.0,3309829.0,,,2,3.976064094153198e-05
4657681,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4646296,3491733.0,3309829.0,,,2,3.976064094153198e-05
4490546,4802829.0,4808793.0,3607105.0,3309829.0,2,3.976064094153198e-05
4258448,4440661.0,3309829.0,,,2,3.976064094153198e-05
998194,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3331337,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4668121,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2732123,3309829.0,,,,2,3.976064094153198e-05
4635423,4806373.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4916124,3202180.0,3309829.0,,,2,3.976064094153198e-05
2808311,4390069.0,3309829.0,,,2,3.976064094153198e-05
4631164,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4797204,860783.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
4937473,2836318.0,3131342.0,3309829.0,,2,3.976064094153198e-05
4866844,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
1780493,1446874.0,3309829.0,,,2,3.976064094153198e-05
149826,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4668936,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4641397,1826711.0,3712065.0,1446874.0,3309829.0,2,3.976064094153198e-05
2576361,1446874.0,3309829.0,,,2,3.976064094153198e-05
4630339,4773700.0,1560432.0,4808255.0,1446874.0,2,3.976064094153198e-05
4919878,2662103.0,2267454.0,2327105.0,3309829.0,2,3.976064094153198e-05
609678,3309829.0,,,,2,3.976064094153198e-05
4657500,1446874.0,3309829.0,,,2,3.976064094153198e-05
4627121,4859835.0,3309829.0,,,2,3.976064094153198e-05
4560245,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4801108,1785264.0,3309829.0,,,2,3.976064094153198e-05
2090798,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4487511,4799344.0,182556.0,4902321.0,,2,3.976064094153198e-05
4795701,3309829.0,,,,2,3.976064094153198e-05
4877043,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4673014,3309829.0,,,,2,3.976064094153198e-05
4604229,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
3920065,1446874.0,3309829.0,,,2,3.976064094153198e-05
3242055,3309829.0,,,,2,3.976064094153198e-05
1014304,4866397.0,2321585.0,3131342.0,3309829.0,2,3.976064094153198e-05
4659733,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4899721,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4626893,4898764.0,505692.0,1446874.0,3309829.0,2,3.976064094153198e-05
85244,1446874.0,3309829.0,,,2,3.976064094153198e-05
4903474,3309829.0,,,,2,3.976064094153198e-05
1164073,412045.0,2912304.0,4808255.0,1446874.0,2,3.976064094153198e-05
4886599,2705027.0,4802179.0,4629158.0,4797629.0,2,3.976064094153198e-05
4594615,3309829.0,,,,2,3.976064094153198e-05
778902,4860680.0,3500840.0,3309829.0,,2,3.976064094153198e-05
79728,4678289.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
4887367,4676793.0,,,,2,3.976064094153198e-05
3684342,1446874.0,3309829.0,,,2,3.976064094153198e-05
3547273,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
2365076,1374581.0,4902321.0,,,2,3.976064094153198e-05
4578196,1422898.0,1446874.0,3309829.0,,2,3.976064094153198e-05
745319,4859433.0,3309829.0,,,2,3.976064094153198e-05
1633367,1079275.0,3309829.0,,,2,3.976064094153198e-05
3868350,4118705.0,216022.0,2327105.0,3309829.0,2,3.976064094153198e-05
4803904,4029449.0,4808255.0,1446874.0,3309829.0,2,3.976064094153198e-05
1943741,4808255.0,1446874.0,3309829.0,,2,3.976064094153198e-05
4902062,1446874.0,3309829.0,,,2,3.976064094153198e-05
1931747,1446874.0,3309829.0,,,2,3.976064094153198e-05
3189418,3309829.0,,,,2,3.976064094153198e-05
1554326,3712065.0,1446874.0,3309829.0,,2,3.976064094153198e-05
910826,3309829.0,,,,2,3.976064094153198e-05
2606518,4664294.0,3309829.0,,,2,3.976064094153198e-05
