p1,p2,p3,p4,p5,counts,norm_counts
4634142,4451053.0,3309829.0,,,2,3.839066339066339e-05
3662727,4645005.0,4865222.0,4808255.0,1446874.0,2,3.839066339066339e-05
1094198,4023466.0,4627117.0,3712063.0,,2,3.839066339066339e-05
4022762,1714255.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4900931,3460662.0,1810162.0,4427451.0,3309829.0,2,3.839066339066339e-05
4878498,1364979.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
3538844,4724566.0,4659127.0,1446874.0,3309829.0,2,3.839066339066339e-05
3914533,1140745.0,3309829.0,,,2,3.839066339066339e-05
4048693,2070483.0,3175516.0,3607105.0,3309829.0,2,3.839066339066339e-05
3933188,4799292.0,3309829.0,,,2,3.839066339066339e-05
4312399,4943641.0,4811823.0,2327105.0,3309829.0,2,3.839066339066339e-05
4715825,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4666479,3712065.0,1782486.0,,,2,3.839066339066339e-05
3293851,3309829.0,,,,2,3.839066339066339e-05
4625634,2431715.0,3309829.0,,,2,3.839066339066339e-05
3340027,3137757.0,2631144.0,1624778.0,1446874.0,2,3.839066339066339e-05
1834057,4937241.0,4029663.0,4808256.0,1446874.0,2,3.839066339066339e-05
4627008,517703.0,,,,2,3.839066339066339e-05
4673582,3309829.0,,,,2,3.839066339066339e-05
4633279,4679308.0,1446874.0,3309829.0,,2,3.839066339066339e-05
2571027,3309829.0,,,,2,3.839066339066339e-05
598882,4664582.0,3309829.0,,,2,3.839066339066339e-05
4863649,2853438.0,1446874.0,3309829.0,,2,3.839066339066339e-05
1554325,4536064.0,3309829.0,,,2,3.839066339066339e-05
4827113,3164226.0,4611512.0,4808255.0,1446874.0,2,3.839066339066339e-05
4643984,1446874.0,3309829.0,,,2,3.839066339066339e-05
4918239,3309829.0,,,,2,3.839066339066339e-05
1024666,1848268.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
1776396,1446874.0,3309829.0,,,2,3.839066339066339e-05
4862730,4915260.0,4808255.0,3309829.0,,2,3.839066339066339e-05
4643611,385227.0,3309829.0,,,2,3.839066339066339e-05
2310822,2665916.0,1624778.0,,,2,3.839066339066339e-05
507315,1446874.0,3309829.0,,,2,3.839066339066339e-05
1421962,4639233.0,3309829.0,,,2,3.839066339066339e-05
4886142,4811127.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4626321,,,,,2,3.839066339066339e-05
1702655,1446874.0,3309829.0,,,2,3.839066339066339e-05
4757518,3209286.0,,,,2,3.839066339066339e-05
1140745,3309828.0,,,,2,3.839066339066339e-05
1410618,2621924.0,1446874.0,3309829.0,,2,3.839066339066339e-05
1527057,3309829.0,,,,2,3.839066339066339e-05
3354739,3150337.0,1446874.0,,,2,3.839066339066339e-05
1194369,4659075.0,4860620.0,4808256.0,,2,3.839066339066339e-05
2043112,1446874.0,3309829.0,,,2,3.839066339066339e-05
4234643,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
1380190,4752041.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4942899,4071476.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4806497,3309829.0,,,,2,3.839066339066339e-05
2723912,1446874.0,3309829.0,,,2,3.839066339066339e-05
4811698,4915261.0,4808256.0,1446874.0,3309829.0,2,3.839066339066339e-05
1776418,4908674.0,,,,2,3.839066339066339e-05
620131,3316606.0,3175516.0,3607105.0,3309829.0,2,3.839066339066339e-05
2377965,423104.0,344511.0,4808255.0,,2,3.839066339066339e-05
3777574,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4808497,3607105.0,3309829.0,,,2,3.839066339066339e-05
4611169,3309829.0,,,,2,3.839066339066339e-05
4796306,4704104.0,1446874.0,4577072.0,3309829.0,2,3.839066339066339e-05
4797473,4666479.0,3712065.0,1446875.0,3309829.0,2,3.839066339066339e-05
3196581,4497909.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4864557,1723607.0,4704105.0,1446874.0,3309829.0,2,3.839066339066339e-05
3996547,4934089.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4638825,1446874.0,3309829.0,,,2,3.839066339066339e-05
3636478,1030920.0,4664047.0,4666479.0,3712063.0,2,3.839066339066339e-05
4650037,4803775.0,3175516.0,3607105.0,3309829.0,2,3.839066339066339e-05
244243,3309829.0,,,,2,3.839066339066339e-05
3707755,3607105.0,3309829.0,,,2,3.839066339066339e-05
650829,1446874.0,3309829.0,,,2,3.839066339066339e-05
2355639,3432063.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
3072773,4888641.0,3309829.0,,,2,3.839066339066339e-05
4864557,1723607.0,4704104.0,1446874.0,,2,3.839066339066339e-05
4758552,4861513.0,3309829.0,,,2,3.839066339066339e-05
655366,4934213.0,,,,2,3.839066339066339e-05
903753,3607105.0,3309829.0,,,2,3.839066339066339e-05
2156510,3175516.0,3607105.0,3309829.0,,2,3.839066339066339e-05
4687722,4902321.0,,,,2,3.839066339066339e-05
4153030,4876028.0,3309829.0,,,2,3.839066339066339e-05
1726597,4666389.0,3309829.0,,,2,3.839066339066339e-05
4758023,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4661633,1446874.0,3309829.0,,,2,3.839066339066339e-05
3067799,4935481.0,4808255.0,3309829.0,,2,3.839066339066339e-05
4908584,,,,,2,3.839066339066339e-05
1765645,4357763.0,2853438.0,1446877.0,3309829.0,2,3.839066339066339e-05
2993387,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
194806,4390069.0,3309829.0,,,2,3.839066339066339e-05
797795,4860620.0,,,,2,3.839066339066339e-05
4826647,956614.0,3309829.0,,,2,3.839066339066339e-05
3175518,3607105.0,3309829.0,,,2,3.839066339066339e-05
4791143,4808255.0,1446877.0,3309829.0,,2,3.839066339066339e-05
3584457,4493786.0,4919824.0,3309829.0,,2,3.839066339066339e-05
1925819,1880870.0,4808255.0,3309829.0,,2,3.839066339066339e-05
2004011,4298666.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4920073,3309829.0,,,,2,3.839066339066339e-05
4483440,4915260.0,4808255.0,3309829.0,,2,3.839066339066339e-05
3158320,4887556.0,2853438.0,3309829.0,,2,3.839066339066339e-05
4640154,3812802.0,4898702.0,4071476.0,4808255.0,2,3.839066339066339e-05
2728202,3415369.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
1008227,3062835.0,2853438.0,1446874.0,3309829.0,2,3.839066339066339e-05
4922824,3309829.0,,,,2,3.839066339066339e-05
153357,4756259.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
3376629,2901105.0,4704104.0,1446874.0,3309829.0,2,3.839066339066339e-05
4606714,2853438.0,1446874.0,3309829.0,,2,3.839066339066339e-05
2387253,2665916.0,1624778.0,,,2,3.839066339066339e-05
3020373,2619352.0,3712063.0,1446874.0,3309829.0,2,3.839066339066339e-05
4652048,3175516.0,3607102.0,3309829.0,,2,3.839066339066339e-05
4483048,3309829.0,,,,2,3.839066339066339e-05
1300060,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
824679,4796204.0,1946663.0,,,2,3.839066339066339e-05
944404,4813324.0,,,,2,3.839066339066339e-05
4743517,490178.0,3607105.0,3309829.0,,2,3.839066339066339e-05
4479251,4657862.0,3155221.0,1446874.0,3309829.0,2,3.839066339066339e-05
4658405,3309829.0,,,,2,3.839066339066339e-05
1776812,3309829.0,,,,2,3.839066339066339e-05
4169305,4672292.0,4797615.0,4808255.0,1446874.0,2,3.839066339066339e-05
1023458,4487351.0,4838744.0,3607105.0,3309829.0,2,3.839066339066339e-05
845981,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
959704,1169730.0,,,,2,3.839066339066339e-05
4928355,3309829.0,,,,2,3.839066339066339e-05
4636376,4840618.0,4704104.0,1446874.0,3309829.0,2,3.839066339066339e-05
760557,1833835.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4629304,3607105.0,3309829.0,,,2,3.839066339066339e-05
4189926,,,,,2,3.839066339066339e-05
995557,3309829.0,,,,2,3.839066339066339e-05
2665916,1624778.0,1446874.0,3309827.0,,2,3.839066339066339e-05
4738253,1932805.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
306135,4901035.0,848080.0,1446874.0,3309829.0,2,3.839066339066339e-05
4651076,3763155.0,4625813.0,4899025.0,,2,3.839066339066339e-05
4733283,2870624.0,4808255.0,1446874.0,,2,3.839066339066339e-05
3009221,3309829.0,,,,2,3.839066339066339e-05
4876251,3308119.0,4860709.0,1446874.0,3309829.0,2,3.839066339066339e-05
4637694,4889473.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4626775,4796424.0,3309829.0,,,2,3.839066339066339e-05
4483440,4915261.0,,,,2,3.839066339066339e-05
4646164,4343802.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
74531,4808255.0,1446875.0,3309829.0,,2,3.839066339066339e-05
3991891,3334316.0,4808255.0,1446874.0,,2,3.839066339066339e-05
524259,2984011.0,,,,2,3.839066339066339e-05
4244296,95723.0,3281378.0,1043987.0,1951715.0,2,3.839066339066339e-05
4802302,3894059.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
3718718,1446874.0,3309829.0,,,2,3.839066339066339e-05
3230798,1446874.0,3309829.0,,,2,3.839066339066339e-05
1786067,4640845.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
2479043,797048.0,4811823.0,2327105.0,3309829.0,2,3.839066339066339e-05
2544423,1228287.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4862730,3623149.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
3281377,1043987.0,1951715.0,,,2,3.839066339066339e-05
920666,4625178.0,4906231.0,4808255.0,1446874.0,2,3.839066339066339e-05
2199884,2853438.0,1446874.0,3309829.0,,2,3.839066339066339e-05
3062142,344257.0,3841254.0,4808255.0,1446874.0,2,3.839066339066339e-05
944404,4813322.0,1436935.0,2853438.0,1446878.0,2,3.839066339066339e-05
15458,3354739.0,3150333.0,,,2,3.839066339066339e-05
1394651,4666479.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4639873,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
1783408,2722369.0,,,,2,3.839066339066339e-05
4343762,3309829.0,,,,2,3.839066339066339e-05
4128191,1446874.0,3309829.0,,,2,3.839066339066339e-05
4220193,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4484351,4629664.0,,,,2,3.839066339066339e-05
3189945,4815709.0,3607105.0,3309829.0,,2,3.839066339066339e-05
4628424,4937241.0,4029663.0,4808255.0,1446874.0,2,3.839066339066339e-05
4253479,4657665.0,,,,2,3.839066339066339e-05
4865600,3607105.0,3309829.0,,,2,3.839066339066339e-05
4799534,4666479.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
1911187,735108.0,4517107.0,2327105.0,3309829.0,2,3.839066339066339e-05
4484368,4790565.0,,,,2,3.839066339066339e-05
3472057,2345512.0,3309829.0,,,2,3.839066339066339e-05
2729787,4666479.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4498786,1921847.0,4808255.0,1446874.0,,2,3.839066339066339e-05
290762,2665916.0,1624778.0,,,2,3.839066339066339e-05
4626165,4070684.0,4808255.0,,,2,3.839066339066339e-05
4876414,524308.0,894193.0,3209287.0,,2,3.839066339066339e-05
4901610,4845561.0,,,,2,3.839066339066339e-05
2838615,4519709.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
2787048,,,,,2,3.839066339066339e-05
2500954,4656403.0,4808255.0,1446874.0,,2,3.839066339066339e-05
4662970,4633572.0,,,,2,3.839066339066339e-05
2301515,3607105.0,3309829.0,,,2,3.839066339066339e-05
3354739,3150336.0,3115709.0,3712065.0,1446874.0,2,3.839066339066339e-05
2982599,1358239.0,4804931.0,2327105.0,,2,3.839066339066339e-05
4931375,2195003.0,,,,2,3.839066339066339e-05
944404,4813322.0,1436935.0,2853438.0,1446879.0,2,3.839066339066339e-05
1842761,4638150.0,3309829.0,,,2,3.839066339066339e-05
4864557,1723607.0,4704105.0,1446875.0,3309829.0,2,3.839066339066339e-05
1663572,4863486.0,3712301.0,1827668.0,1446874.0,2,3.839066339066339e-05
4755876,4923846.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4793768,4864849.0,1008601.0,4808255.0,,2,3.839066339066339e-05
4426625,1992567.0,4885901.0,4808255.0,1446880.0,2,3.839066339066339e-05
1620941,510863.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4636581,4756259.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4685443,3309829.0,,,,2,3.839066339066339e-05
4672502,3309829.0,,,,2,3.839066339066339e-05
3887792,3309829.0,,,,2,3.839066339066339e-05
2674817,1446874.0,3309829.0,,,2,3.839066339066339e-05
1732593,4931384.0,,,,2,3.839066339066339e-05
4804349,2829296.0,4662960.0,1446874.0,3309829.0,2,3.839066339066339e-05
4267157,4103589.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
2985157,2365173.0,1446874.0,,,2,3.839066339066339e-05
617718,2345512.0,3175516.0,3607105.0,3309829.0,2,3.839066339066339e-05
4797402,4627169.0,4666478.0,,,2,3.839066339066339e-05
1380190,4752040.0,4808255.0,3309821.0,,2,3.839066339066339e-05
2790540,4943650.0,,,,2,3.839066339066339e-05
495387,4650717.0,,,,2,3.839066339066339e-05
916431,4704104.0,1446874.0,4577072.0,3309829.0,2,3.839066339066339e-05
3604023,3081770.0,2659015.0,4808255.0,1446874.0,2,3.839066339066339e-05
4859080,4800203.0,,,,2,3.839066339066339e-05
1974618,3309829.0,,,,2,3.839066339066339e-05
4374616,3170536.0,3677342.0,4808260.0,,2,3.839066339066339e-05
4642163,2236757.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4120943,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
2910242,4792531.0,707095.0,2327105.0,3309829.0,2,3.839066339066339e-05
3078668,4666479.0,3712065.0,1446874.0,,2,3.839066339066339e-05
3714113,1833835.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
3478588,4808255.0,1446875.0,3309829.0,,2,3.839066339066339e-05
4753963,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
3626372,4632810.0,4926926.0,,,2,3.839066339066339e-05
1834044,1446874.0,3309829.0,,,2,3.839066339066339e-05
4646959,,,,,2,3.839066339066339e-05
1844067,3050644.0,1271770.0,4808260.0,1446874.0,2,3.839066339066339e-05
3077801,4738232.0,,,,2,3.839066339066339e-05
1776428,4885862.0,3175516.0,3607105.0,3309829.0,2,3.839066339066339e-05
4048059,2853437.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4704105,1446874.0,3309829.0,,,2,3.839066339066339e-05
4658543,414729.0,4808256.0,,,2,3.839066339066339e-05
4658543,414729.0,,,,2,3.839066339066339e-05
2701839,,,,,2,3.839066339066339e-05
3292274,4753963.0,4808255.0,1446874.0,,2,3.839066339066339e-05
2216100,4505640.0,1446874.0,3309829.0,,2,3.839066339066339e-05
2350971,4935570.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
969389,944404.0,4813322.0,,,2,3.839066339066339e-05
4885996,1450480.0,2209183.0,4390069.0,3309829.0,2,3.839066339066339e-05
521518,3055919.0,3309829.0,,,2,3.839066339066339e-05
848109,2696276.0,2853438.0,1446874.0,3309829.0,2,3.839066339066339e-05
4751373,3607105.0,3309829.0,,,2,3.839066339066339e-05
4799847,4663517.0,3309829.0,,,2,3.839066339066339e-05
1472332,4938555.0,513234.0,4427451.0,3309829.0,2,3.839066339066339e-05
4137238,4902678.0,3712065.0,3309829.0,,2,3.839066339066339e-05
1446874,3309827.0,,,,2,3.839066339066339e-05
4845955,4867067.0,3309829.0,,,2,3.839066339066339e-05
4772618,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
364525,497468.0,4915261.0,4808255.0,1446874.0,2,3.839066339066339e-05
3448430,2327105.0,3309826.0,,,2,3.839066339066339e-05
4809026,3309829.0,,,,2,3.839066339066339e-05
2386568,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4650296,4658833.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4637947,1785270.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
2265441,4390069.0,3309829.0,,,2,3.839066339066339e-05
4673472,4938412.0,3712065.0,1446875.0,3309829.0,2,3.839066339066339e-05
4811698,4915261.0,4808255.0,1446881.0,3309829.0,2,3.839066339066339e-05
243588,439990.0,4633572.0,4497909.0,,2,3.839066339066339e-05
1221030,4902321.0,,,,2,3.839066339066339e-05
4656808,1446874.0,3309829.0,,,2,3.839066339066339e-05
3671541,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
3142196,3309829.0,,,,2,3.839066339066339e-05
186151,4660350.0,2665916.0,1624778.0,,2,3.839066339066339e-05
960441,3309829.0,,,,2,3.839066339066339e-05
4915663,4661627.0,4672951.0,,,2,3.839066339066339e-05
4730541,4095966.0,4676793.0,,,2,3.839066339066339e-05
1763609,3309829.0,,,,2,3.839066339066339e-05
4865345,4498036.0,2853438.0,3309829.0,,2,3.839066339066339e-05
859242,1169730.0,,,,2,3.839066339066339e-05
2951601,2868110.0,,,,2,3.839066339066339e-05
1377451,4840076.0,3309829.0,,,2,3.839066339066339e-05
86791,3309829.0,,,,2,3.839066339066339e-05
150570,4704104.0,1446874.0,4577072.0,3309829.0,2,3.839066339066339e-05
2280192,1446874.0,3309829.0,,,2,3.839066339066339e-05
245640,3309829.0,,,,2,3.839066339066339e-05
4935481,4808255.0,1446875.0,3309829.0,,2,3.839066339066339e-05
2362466,2433045.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4673499,3309829.0,,,,2,3.839066339066339e-05
4015054,965642.0,1446875.0,3309829.0,,2,3.839066339066339e-05
4370440,3124697.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4834325,2768947.0,3302390.0,3309829.0,,2,3.839066339066339e-05
1751291,4220193.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
2552040,1779122.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
1876600,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4798106,1446874.0,3309829.0,,,2,3.839066339066339e-05
4811698,4915261.0,,,,2,3.839066339066339e-05
2596309,3309829.0,,,,2,3.839066339066339e-05
2088737,1715420.0,4926933.0,1446874.0,3309829.0,2,3.839066339066339e-05
3426125,1002047.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
1791676,4672557.0,4506898.0,4808255.0,1446874.0,2,3.839066339066339e-05
845584,4633386.0,3309829.0,,,2,3.839066339066339e-05
556733,2202854.0,2853438.0,,,2,3.839066339066339e-05
4861789,3309829.0,,,,2,3.839066339066339e-05
4470109,4662055.0,363071.0,3758365.0,1446874.0,2,3.839066339066339e-05
1452393,4920437.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4320115,4673091.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
1844067,3050645.0,4808255.0,,,2,3.839066339066339e-05
22946,4798054.0,1271770.0,4808255.0,1446874.0,2,3.839066339066339e-05
962877,3309829.0,,,,2,3.839066339066339e-05
2416733,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4931097,,,,,2,3.839066339066339e-05
4496921,3913857.0,2310822.0,2665916.0,1624778.0,2,3.839066339066339e-05
3371027,3799859.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
508012,3309829.0,,,,2,3.839066339066339e-05
4815208,4666479.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4662959,,,,,2,3.839066339066339e-05
2735806,2004983.0,3712065.0,,,2,3.839066339066339e-05
4792427,1873439.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4812452,4071476.0,4808256.0,1446874.0,3309829.0,2,3.839066339066339e-05
4931351,4302334.0,1200316.0,4899764.0,,2,3.839066339066339e-05
4867319,4797163.0,3712065.0,1446877.0,3309829.0,2,3.839066339066339e-05
2002570,4633352.0,4071476.0,4808255.0,1446874.0,2,3.839066339066339e-05
3063318,3309829.0,,,,2,3.839066339066339e-05
4628968,3309829.0,,,,2,3.839066339066339e-05
187441,4626012.0,2665916.0,1624778.0,1446874.0,2,3.839066339066339e-05
3925753,3309829.0,,,,2,3.839066339066339e-05
1867299,1773815.0,424393.0,,,2,3.839066339066339e-05
1446878,3309829.0,,,,2,3.839066339066339e-05
520854,3309829.0,,,,2,3.839066339066339e-05
4221649,3629281.0,4808255.0,,,2,3.839066339066339e-05
3470976,3175516.0,3607105.0,3309829.0,,2,3.839066339066339e-05
2621182,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4649177,4625697.0,896344.0,4808255.0,,2,3.839066339066339e-05
4646654,4264523.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4796220,4498526.0,3712064.0,1446874.0,3309829.0,2,3.839066339066339e-05
4264232,,,,,2,3.839066339066339e-05
4642353,4633696.0,,,,2,3.839066339066339e-05
1223572,4795250.0,,,,2,3.839066339066339e-05
2886485,4929981.0,1446874.0,3309829.0,,2,3.839066339066339e-05
2970587,,,,,2,3.839066339066339e-05
4633692,2140166.0,,,,2,3.839066339066339e-05
2706000,4902321.0,,,,2,3.839066339066339e-05
3416319,1769527.0,4808255.0,,,2,3.839066339066339e-05
4884946,2901105.0,4704104.0,1446874.0,3309829.0,2,3.839066339066339e-05
4625124,3607105.0,3309829.0,,,2,3.839066339066339e-05
4656072,3056996.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4629005,4808130.0,4860620.0,4808255.0,1446874.0,2,3.839066339066339e-05
3100474,2315893.0,911784.0,4818330.0,4808255.0,2,3.839066339066339e-05
1781348,4915362.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
3371774,3309829.0,,,,2,3.839066339066339e-05
2951954,3309829.0,,,,2,3.839066339066339e-05
4045894,4802829.0,4808793.0,3607105.0,3309829.0,2,3.839066339066339e-05
228768,,,,,2,3.839066339066339e-05
929345,1776396.0,1446874.0,3309829.0,,2,3.839066339066339e-05
1790733,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4935553,4745713.0,4094003.0,,,2,3.839066339066339e-05
2734016,3607105.0,3309829.0,,,2,3.839066339066339e-05
2505385,2665916.0,1624778.0,1446874.0,3309829.0,2,3.839066339066339e-05
4657424,4902321.0,,,,2,3.839066339066339e-05
4906314,3379526.0,3309829.0,,,2,3.839066339066339e-05
4632470,,,,,2,3.839066339066339e-05
521062,2665916.0,1624778.0,1446874.0,3309829.0,2,3.839066339066339e-05
4493881,522289.0,3309829.0,,,2,3.839066339066339e-05
4678860,3309829.0,,,,2,3.839066339066339e-05
844060,3873802.0,1861669.0,,,2,3.839066339066339e-05
384051,2665916.0,1624778.0,1446874.0,3309829.0,2,3.839066339066339e-05
2692160,4749987.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
2220973,4371794.0,4917378.0,4790787.0,2327105.0,2,3.839066339066339e-05
4839975,4937241.0,4808255.0,,,2,3.839066339066339e-05
178796,797795.0,4860620.0,4808255.0,1446874.0,2,3.839066339066339e-05
4792827,4002880.0,3309829.0,,,2,3.839066339066339e-05
4629546,3364290.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4859080,4800203.0,414729.0,,,2,3.839066339066339e-05
2387253,2665916.0,1624778.0,1446874.0,3309829.0,2,3.839066339066339e-05
539070,4631749.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
1969886,3309829.0,,,,2,3.839066339066339e-05
4635368,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
3676333,3309829.0,,,,2,3.839066339066339e-05
4877721,2327105.0,3309829.0,,,2,3.839066339066339e-05
3055919,3309829.0,,,,2,3.839066339066339e-05
3464437,2431715.0,3309829.0,,,2,3.839066339066339e-05
4887093,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
3688018,4902160.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
507918,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
6444,4808255.0,1446874.0,3309829.0,,2,3.839066339066339e-05
2739674,4726012.0,4808255.0,1446874.0,,2,3.839066339066339e-05
1875706,3579487.0,2853438.0,1446874.0,3309829.0,2,3.839066339066339e-05
682010,4889473.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
2798877,3155389.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
1708355,3309829.0,,,,2,3.839066339066339e-05
4643022,4887371.0,3175516.0,3607105.0,3309829.0,2,3.839066339066339e-05
588071,4796441.0,2853438.0,1446874.0,3309829.0,2,3.839066339066339e-05
4862730,4915261.0,1446874.0,3309829.0,,2,3.839066339066339e-05
150570,4704104.0,4577070.0,3309829.0,,2,3.839066339066339e-05
4483440,4915261.0,4808260.0,1446874.0,3309829.0,2,3.839066339066339e-05
2868640,2665916.0,1624778.0,1446874.0,3309829.0,2,3.839066339066339e-05
4801282,3309829.0,,,,2,3.839066339066339e-05
4842102,3309829.0,,,,2,3.839066339066339e-05
1195742,4666479.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
516801,2853438.0,1446874.0,3309829.0,,2,3.839066339066339e-05
4915261,4808256.0,1446875.0,3309829.0,,2,3.839066339066339e-05
4943685,,,,,2,3.839066339066339e-05
4748893,2901105.0,4704104.0,1446874.0,3309829.0,2,3.839066339066339e-05
2212087,4944298.0,4889473.0,4808255.0,1446874.0,2,3.839066339066339e-05
4802453,1792017.0,,,,2,3.839066339066339e-05
4901992,2853438.0,1446874.0,3309829.0,,2,3.839066339066339e-05
1939744,3309829.0,,,,2,3.839066339066339e-05
1088311,3883963.0,4803989.0,,,2,3.839066339066339e-05
4275926,4705596.0,2535214.0,4808255.0,1446874.0,2,3.839066339066339e-05
4943163,3309829.0,,,,2,3.839066339066339e-05
1660809,4808255.0,1446875.0,3309829.0,,2,3.839066339066339e-05
2671370,4747007.0,4505642.0,1446874.0,3309829.0,2,3.839066339066339e-05
1753189,3607105.0,3309829.0,,,2,3.839066339066339e-05
1863538,2635128.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4100193,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
2105381,3309829.0,,,,2,3.839066339066339e-05
618220,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
789371,3426670.0,4546672.0,4808255.0,1446874.0,2,3.839066339066339e-05
4634449,3309829.0,,,,2,3.839066339066339e-05
663926,1446874.0,3309828.0,,,2,3.839066339066339e-05
4898512,4931103.0,1984962.0,4808255.0,1446874.0,2,3.839066339066339e-05
4941168,524308.0,3209286.0,,,2,3.839066339066339e-05
3553787,3843280.0,3712065.0,1446875.0,3309829.0,2,3.839066339066339e-05
2987208,1810162.0,4427451.0,3309829.0,,2,3.839066339066339e-05
938513,523756.0,1113213.0,4808255.0,1446874.0,2,3.839066339066339e-05
3973631,3712065.0,1446874.0,3309829.0,,2,3.839066339066339e-05
2298574,3403884.0,4808255.0,1446875.0,3309829.0,2,3.839066339066339e-05
4350091,4866608.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4438255,1446874.0,3309829.0,,,2,3.839066339066339e-05
3495368,3853574.0,3712065.0,1446874.0,3309829.0,2,3.839066339066339e-05
4775720,4753963.0,4808255.0,1446874.0,3309829.0,2,3.839066339066339e-05
4937241,4029663.0,4808255.0,1446874.0,3309827.0,2,3.839066339066339e-05
